,temperature,rain_1h,snow_1h,clouds_percentage,date_time,binary_holiday,population_density
4215,271.61,0.0,0.0,90,23,0,1040
9449,293.2,0.0,0.0,40,3,0,315
5988,274.94,0.0,0.0,1,19,0,3709
3125,273.15,0.0,0.0,90,18,0,4636
14197,263.01,0.0,0.0,90,12,0,4783
24418,296.87,0.0,0.0,1,3,0,453
11954,302.01,0.0,0.0,5,17,0,4085
31725,264.4,0.0,0.0,90,0,0,472
11819,273.88,0.0,0.0,90,23,0,1175
25988,291.88,0.0,0.0,90,0,0,688
719,275.96,0.0,0.0,1,3,0,362
9605,263.78,0.0,0.0,1,15,0,5999
2556,249.88,0.0,0.0,1,7,0,1606
38056,270.81,0.0,0.0,90,20,0,2131
42461,297.97,0.0,0.0,75,20,0,2910
7642,291.57,0.0,0.0,68,9,0,3557
32574,289.914,0.0,0.0,56,2,0,491
16270,271.94,0.0,0.0,1,0,0,1622
1906,293.87,0.0,0.0,75,9,0,5331
11818,273.94,0.0,0.0,1,2,0,526
40782,289.07,0.0,0.0,0,5,0,2928
9305,271.29,0.0,0.0,1,2,0,266
7048,256.08,0.0,0.0,20,10,0,4141
7113,282.75,0.0,0.0,75,15,0,4966
12421,253.9,0.0,0.0,1,17,0,5216
9226,299.15,0.0,0.0,40,17,0,6246
14933,301.5,0.0,0.0,40,14,0,5471
34051,286.665,0.0,0.0,0,11,0,4469
6857,279.72,0.0,0.0,1,5,0,2983
30826,284.276,0.0,0.0,92,19,0,2857
10673,283.98,0.25,0.0,90,15,0,5748
8335,274.82,0.0,0.0,90,6,0,5117
13225,251.76,0.0,0.0,1,21,0,2262
35957,275.02,0.0,0.0,90,10,0,4695
29174,281.93,0.0,0.0,1,4,0,857
24322,270.79,0.0,0.0,90,22,0,1569
37687,270.47,0.0,0.0,75,20,0,2554
17690,284.29,0.25,0.0,75,18,0,4817
10725,293.22,0.0,0.0,90,4,0,788
3508,291.63,0.0,0.0,90,18,0,4586
33576,291.56,0.0,0.0,20,13,0,4991
10811,273.24,0.0,0.0,90,21,0,2866
38057,289.08,0.0,0.0,1,4,0,424
28019,255.28,0.0,0.0,1,5,0,2856
3544,284.62,0.0,0.0,90,13,0,4970
20377,286.19,0.0,0.0,90,16,0,6620
4395,279.41,0.0,0.0,75,15,0,6199
19291,301.35,0.0,0.0,56,16,0,4586
40933,294.65,0.0,0.0,1,2,0,336
5212,293.8,0.0,0.0,1,0,0,888
17316,298.78,1.27,0.0,40,15,0,4399
3905,266.09,0.0,0.0,90,21,0,2046
22576,271.14,0.0,0.0,5,9,0,5677
40118,287.06,0.0,0.0,1,8,0,2948
19088,266.65,0.0,0.0,90,19,0,2953
16248,279.01,0.0,0.0,64,12,0,4537
19838,292.22,0.0,0.0,40,8,0,2043
30910,289.02,0.0,0.0,1,0,1,596
722,249.5,0.0,0.0,1,21,0,3031
5302,284.36,0.0,0.0,90,9,0,5214
19828,292.6,1.52,0.0,32,6,0,4953
19081,267.6,0.25,0.0,64,22,0,1501
15135,289.72,0.0,0.0,1,5,0,2811
37614,288.36,0.0,0.0,1,5,0,966
1955,295.42,0.0,0.0,88,13,0,5001
35542,263.65,0.0,0.0,90,12,0,4462
1563,262.02,0.0,0.0,90,19,0,2903
3138,290.14,5.74,0.0,92,10,0,4634
27491,290.65,0.0,0.0,5,10,0,4657
41434,279.88,0.0,0.0,1,0,0,634
17891,254.16,0.0,0.0,2,8,0,5523
3344,297.83,0.0,0.0,40,13,0,4226
1915,285.08,0.0,0.0,90,7,0,6523
32580,285.68,0.0,0.0,75,21,0,2398
10491,249.64,0.0,0.0,1,3,0,304
29538,299.65,0.0,0.0,1,15,0,5664
137,275.22,0.0,0.0,90,21,0,2504
14571,296.57,0.0,0.0,1,10,0,4632
15389,292.9,2.86,0.0,90,18,0,4755
23434,301.61,0.0,0.0,40,16,0,6411
23828,249.69,0.0,0.0,1,4,0,339
25509,292.39,0.0,0.0,90,18,0,4997
16022,276.01,0.0,0.0,90,19,0,3774
17278,255.62,0.0,0.0,0,9,0,2506
26789,276.49,0.0,0.0,1,2,0,269
34040,273.77,0.0,0.0,90,1,0,462
19455,291.31,0.0,0.0,36,15,0,5124
19026,295.79,0.0,0.0,90,20,0,2597
4515,267.63,0.0,0.0,75,2,0,241
33517,294.41,0.0,0.0,90,0,0,642
14334,270.82,0.0,0.0,90,7,0,5325
31798,278.28,0.0,0.0,1,7,0,6860
27272,281.02,0.0,0.0,85,4,0,810
14709,276.69,0.0,0.0,1,4,0,265
40576,293.78,0.0,0.0,20,10,0,4687
24639,261.15,0.0,0.0,90,9,0,5100
6009,288.94,0.0,0.0,1,2,0,267
36986,277.02,0.0,0.0,90,22,0,2577
42117,275.51,0.0,0.0,1,2,0,349
19893,290.82,0.64,0.0,90,15,0,5406
30893,297.01,0.0,0.0,1,6,0,1141
26954,278.65,0.0,0.0,75,2,0,303
42421,272.0,0.0,0.0,1,12,0,5428
29700,296.56,0.0,0.0,32,5,0,3071
29611,269.6,0.0,0.0,90,8,0,6072
19786,287.61,0.0,0.0,0,4,0,870
42281,262.25,0.0,0.0,90,13,0,4520
9651,286.09,0.0,0.0,1,20,0,2963
33187,293.83,0.0,0.0,1,18,0,4807
37093,286.84,0.0,0.0,1,12,0,4802
28029,287.08,0.0,0.0,90,19,0,3317
34406,280.79,0.0,0.0,90,0,0,621
40699,301.91,0.0,0.0,0,15,0,6068
2422,267.75,0.0,0.0,90,7,0,6425
16806,272.01,0.0,0.0,64,3,0,365
28752,255.76,0.0,0.0,40,21,0,2971
8986,298.4,0.0,0.0,75,17,0,4855
15569,281.36,0.0,0.0,90,11,0,4805
3926,281.06,0.0,0.0,90,5,0,2579
336,262.43,0.0,0.0,40,6,0,1320
25548,282.76,0.0,0.0,90,0,0,582
35221,295.95,0.0,0.0,90,21,0,2632
41807,267.21,0.0,0.0,5,14,0,5087
5702,288.0,0.0,0.0,1,4,0,846
23640,278.55,0.0,0.0,90,17,0,4136
33600,295.3,0.0,0.0,24,3,0,387
31881,291.62,0.0,0.0,75,18,0,4519
16791,280.88,0.0,0.0,1,10,0,3636
30060,292.59,0.0,0.0,48,15,0,4418
38656,273.22,0.0,0.0,1,6,0,774
14129,273.22,0.0,0.0,90,22,0,1469
39294,288.8,0.0,0.0,0,7,0,6655
34299,293.4,0.0,0.0,1,23,0,1285
17944,260.95,0.0,0.0,1,6,0,5682
25407,263.15,0.0,0.0,20,16,0,3567
11589,295.46,0.0,0.0,40,19,0,3479
4158,276.7,0.0,0.0,90,17,0,5955
29385,276.12,0.0,0.0,90,0,0,596
41614,294.88,0.0,0.0,90,16,0,6074
28242,289.33,0.0,0.0,1,23,0,2256
37016,288.58,0.0,0.0,75,15,0,5388
33263,269.63,0.0,0.0,20,17,0,6488
34402,288.58,0.0,0.0,1,7,0,6256
6824,264.81,0.0,0.0,64,9,0,5275
8915,254.41,0.0,0.0,1,12,0,4988
17769,290.02,0.0,0.0,40,2,0,333
18747,302.15,0.0,0.0,1,18,0,4529
537,280.29,0.0,0.0,90,7,0,1806
8946,274.89,0.0,0.0,75,9,0,5645
40057,268.37,0.0,0.0,90,22,0,3310
3823,304.15,0.0,0.0,1,17,0,4536
27261,278.55,0.0,0.0,90,16,0,4424
32160,275.02,0.0,0.0,90,0,0,499
14383,277.08,0.0,0.0,75,17,0,6304
28315,284.48,0.0,0.0,1,23,0,819
41583,265.65,0.0,0.0,90,17,0,3917
37724,289.39,0.0,0.0,1,23,0,1032
37336,292.02,0.0,0.0,1,4,0,813
7944,268.65,0.0,0.0,90,23,0,1606
11719,289.3,0.0,0.0,0,23,0,1339
5520,275.81,0.0,0.0,90,15,0,4818
29471,248.39,0.0,0.0,40,22,0,2189
14281,297.407,0.0,0.0,8,3,0,332
7472,268.82,0.0,0.0,1,6,0,5405
12887,292.02,0.0,0.0,90,18,0,4479
12547,265.81,0.0,0.0,75,11,0,4928
38626,287.77,0.0,0.0,40,19,0,2433
23400,285.36,0.0,0.0,90,3,0,367
31348,289.52,0.0,0.0,0,22,0,2238
3647,263.15,0.0,0.0,90,1,0,289
30492,299.04,0.0,0.0,40,9,0,4155
4553,298.31,0.0,0.0,20,17,0,4919
4545,268.64,0.0,0.0,64,13,0,4534
13306,281.91,0.0,0.0,1,23,0,3193
3986,266.15,0.0,0.0,90,4,0,901
26571,281.696,0.0,0.0,92,11,0,4160
11430,290.282,0.0,0.0,76,12,0,5039
18017,295.13,0.0,0.0,1,2,0,352
23611,265.41,0.0,0.0,90,19,0,3061
18013,280.86,0.0,0.0,1,5,0,2818
41055,252.44,0.0,0.0,90,8,0,5829
2398,268.02,0.0,0.0,75,14,0,5493
40832,259.98,0.76,0.0,64,20,0,1978
30136,299.34,0.0,0.0,0,20,0,3320
39168,291.82,0.0,0.0,76,1,0,380
36864,288.61,0.0,0.0,20,13,0,5281
17192,291.19,0.0,0.0,92,18,0,3903
26722,293.51,0.0,0.0,1,23,0,1261
31926,281.15,0.0,0.0,90,6,0,5687
36845,283.48,0.0,0.0,90,7,0,6571
41481,274.22,0.0,0.0,90,3,0,339
23976,271.28,0.0,0.0,90,16,0,6570
5978,281.32,0.0,0.0,1,5,0,2726
4026,288.53,0.0,0.0,90,16,0,6349
1806,282.2,0.0,0.0,75,22,0,2897
13375,290.22,0.0,0.0,40,8,0,2649
40863,268.83,0.0,0.0,40,14,0,5181
30210,269.56,0.0,0.0,90,23,0,1830
39181,271.07,0.0,0.0,1,7,0,6077
22721,297.7,0.0,0.0,0,23,0,1202
9335,290.82,0.0,0.0,40,3,0,348
5394,269.29,0.0,0.0,90,9,0,3092
13699,269.71,0.0,0.0,90,3,0,208
38719,255.01,0.0,0.0,1,4,0,694
15783,295.17,0.0,0.0,40,9,0,3455
16885,270.36,0.0,0.0,90,14,0,4831
25737,297.68,0.0,0.0,20,2,0,284
3433,270.65,0.0,0.0,90,23,0,570
4299,289.58,0.0,0.0,75,22,0,2344
3575,302.15,0.0,0.0,75,13,0,4779
2357,276.1,0.0,0.0,75,0,0,649
40729,271.93,0.0,0.0,1,11,0,3801
828,274.81,0.0,0.0,90,15,0,5533
24468,287.7,0.0,0.0,1,2,0,456
22880,264.41,0.0,0.0,64,15,0,6029
40257,292.15,0.0,0.0,90,11,0,4621
27499,299.2,0.25,0.0,8,13,0,4990
40123,274.23,0.0,0.0,1,12,0,5080
23578,272.061,0.0,0.0,24,8,0,6003
39867,303.24,0.0,0.0,75,17,0,5159
21940,255.58,0.0,0.0,1,7,0,6405
12406,292.22,0.0,0.0,75,14,0,5264
37646,295.84,0.0,0.0,75,18,0,4855
8308,260.29,0.0,0.0,75,10,0,3234
41647,276.87,0.0,0.0,1,16,0,4775
670,273.96,0.0,0.0,90,15,0,4905
35817,302.15,0.0,0.0,40,15,0,5945
7199,259.38,0.0,0.0,20,0,0,652
5450,270.02,0.0,0.0,90,2,0,704
17586,285.82,0.0,0.0,40,5,0,2881
7784,263.65,0.0,0.0,90,12,0,4462
10677,295.52,0.0,0.0,40,18,0,4934
22662,291.08,0.76,0.0,92,21,0,2718
7278,293.81,0.0,0.0,40,22,0,1606
30043,260.66,0.0,0.0,1,1,0,435
3746,290.01,0.25,0.0,20,14,0,4654
12911,291.46,5.08,0.0,76,3,0,439
3836,291.08,0.0,0.0,1,3,0,486
7132,257.88,0.0,0.0,1,9,0,5376
21568,289.37,0.0,0.0,40,1,0,326
5457,258.94,0.0,0.0,1,5,0,2837
11003,273.02,0.0,0.0,90,3,0,483
8228,297.79,0.0,0.0,20,11,0,5611
35370,266.68,0.0,0.0,5,21,0,3015
39237,271.07,0.0,0.0,1,10,0,4555
16039,265.62,0.0,0.0,1,5,0,2837
41490,262.94,0.0,0.0,90,22,0,2785
1074,290.48,0.0,0.0,90,4,0,391
11826,271.6,0.0,0.0,64,2,0,540
9631,290.95,0.0,0.0,90,6,0,5381
15699,270.89,0.0,0.0,75,22,0,1323
18022,290.82,0.76,0.0,90,12,0,5181
10599,272.94,0.0,0.0,90,5,0,2608
22642,289.93,0.0,0.0,1,3,0,395
269,271.72,0.0,0.0,40,22,0,2885
30196,298.15,0.0,0.0,75,13,0,5240
32955,291.94,4.74,0.0,75,17,0,5272
28633,271.01,0.0,0.0,1,0,0,661
8102,292.35,0.0,0.0,1,2,0,264
21220,293.51,0.0,0.0,90,14,0,5011
42322,295.01,0.0,0.0,36,9,0,5692
12183,264.72,0.0,0.0,1,17,0,6514
42152,266.8,0.0,0.0,75,1,0,685
8960,270.95,0.0,0.0,90,1,0,420
35167,276.793,0.0,0.0,64,22,0,1175
23599,259.45,0.0,0.0,90,19,0,3217
3923,274.46,0.38,0.0,64,21,0,3175
279,284.8,0.25,0.0,90,8,0,6164
12631,263.93,0.0,0.0,1,4,0,846
19268,268.43,0.0,0.0,64,2,0,317
26396,275.09,0.0,0.0,40,9,0,4258
21065,286.82,0.0,0.0,90,5,0,598
8469,277.99,1.69,0.0,90,9,0,5101
21360,296.26,0.0,0.0,90,14,0,5038
35502,292.72,2.88,0.0,90,15,0,5879
31240,280.81,0.0,0.0,90,22,0,2726
36169,284.38,0.0,0.0,90,14,0,3235
1129,285.45,0.0,0.0,75,22,0,1383
41243,299.5,0.0,0.0,75,13,0,5192
33871,273.15,0.0,0.0,75,6,0,5621
13246,290.15,0.0,0.0,1,1,0,931
34257,278.86,0.0,0.0,75,9,0,5181
41515,264.7,0.0,0.0,1,16,0,4880
4492,299.98,0.0,0.0,40,18,0,4871
3501,270.12,0.0,0.0,90,0,0,433
34699,291.55,0.0,0.0,90,7,0,5821
37775,292.52,0.0,0.0,88,3,0,476
24344,282.81,0.0,0.0,75,0,0,1825
2505,267.95,0.0,0.0,5,9,0,5327
38840,278.33,0.0,0.0,75,22,0,1972
30610,288.59,0.0,0.0,90,8,0,5919
11180,250.68,0.0,0.0,40,20,0,2597
28974,284.55,0.0,0.0,93,15,0,4342
29600,287.15,0.0,0.0,75,13,0,5270
9781,268.64,0.0,0.0,90,23,0,1514
3551,297.39,1.02,0.0,0,15,0,5907
33992,273.58,0.0,0.0,90,5,0,2617
2692,297.4,0.0,0.0,40,12,0,4533
6490,255.08,0.0,0.0,1,7,0,4967
40808,272.589,0.0,0.0,0,1,0,402
1837,266.2,0.0,0.0,90,5,0,422
7808,269.79,0.0,0.0,90,1,0,390
6286,262.0,0.0,0.0,40,11,0,4001
5440,296.744,0.0,0.0,80,14,0,5000
29382,278.09,0.0,0.0,90,17,0,3620
11404,268.74,0.0,0.0,1,7,0,6852
17867,268.31,0.0,0.0,90,5,0,2389
23311,269.66,0.0,0.0,5,7,0,1953
30037,286.15,0.0,0.0,90,16,0,6587
11274,295.97,0.6,0.0,1,2,0,653
23204,291.89,0.0,0.0,64,23,0,2174
9851,285.79,0.0,0.0,40,8,0,6171
27657,274.21,0.0,0.0,64,0,0,494
28728,260.79,0.0,0.0,1,8,0,5839
11584,283.88,0.0,0.0,90,15,0,5341
36131,272.84,0.0,0.0,90,23,0,1141
26716,278.61,0.65,0.0,90,14,0,5432
17674,262.08,0.0,0.0,90,1,0,926
9078,270.94,0.0,0.0,90,15,0,4255
29058,287.17,0.0,0.0,75,3,0,359
40738,265.22,0.0,0.0,1,1,0,585
23805,290.62,1.86,0.0,75,19,0,3020
38582,291.97,0.0,0.0,1,1,0,524
7182,296.24,0.0,0.0,75,12,0,4888
13531,281.6,0.64,0.0,40,13,0,5743
38546,270.07,0.0,0.0,64,7,0,1027
19326,290.59,0.0,0.0,20,13,0,4546
15887,292.16,0.0,0.0,75,9,0,5126
31968,295.33,0.0,0.0,75,23,0,2077
6503,267.76,0.0,0.0,90,1,0,611
215,286.68,0.0,0.0,5,11,0,4381
32391,302.6,0.0,0.0,0,21,0,2550
3950,299.83,0.0,0.0,1,18,0,5153
27946,275.85,0.0,0.0,20,11,0,4416
2444,280.44,0.0,0.0,87,2,0,353
31290,271.93,0.0,0.0,90,18,0,1389
13445,296.57,0.0,0.0,40,11,0,5189
28489,271.81,0.0,0.0,90,7,0,7082
4703,290.64,0.77,0.0,90,22,0,1746
31009,302.03,0.0,0.0,0,11,0,5140
42102,288.6,0.0,0.0,90,11,0,4862
17490,273.71,0.0,0.0,20,9,0,4832
7798,268.14,0.0,0.0,1,21,0,2032
2879,272.96,0.0,0.0,90,22,0,2573
31829,299.52,0.0,0.0,40,13,0,5036
1091,287.22,0.0,0.0,75,14,0,5118
15981,294.08,0.0,0.0,75,22,0,2583
24180,277.08,0.0,0.0,90,14,0,5567
28612,285.21,0.0,0.0,75,4,0,856
18683,272.79,0.0,0.0,90,9,0,3794
16341,277.41,0.0,0.0,75,23,0,1006
1798,272.54,0.0,0.0,90,13,0,4200
33505,263.65,0.0,0.0,1,12,0,3918
24833,287.61,0.0,0.0,90,13,0,4787
39687,282.93,0.0,0.0,0,23,0,1299
7186,293.35,0.0,0.0,40,1,0,480
2802,287.35,0.0,0.0,90,13,0,4882
30138,294.98,0.0,0.0,40,20,0,3012
787,295.02,0.0,0.0,1,18,0,4836
5203,264.41,0.0,0.0,5,9,0,3861
20658,273.61,0.0,0.0,90,6,0,5109
34236,292.12,0.3,0.0,1,6,0,241
13950,274.15,0.0,0.0,90,10,0,4070
9598,282.75,0.0,0.0,90,23,0,2017
617,279.568,0.0,0.0,0,9,0,4594
14261,271.15,0.0,0.0,1,8,0,5884
25693,295.65,0.0,0.0,40,17,0,6259
5820,289.0,0.0,0.0,90,12,0,3414
12295,293.6,0.0,0.0,90,14,0,4519
18340,291.83,2.7,0.0,90,5,0,2776
42862,285.69,0.0,0.0,75,7,0,6781
35574,293.35,0.0,0.0,90,22,0,1595
5709,277.95,0.0,0.0,5,17,0,5920
30365,276.36,0.0,0.0,1,18,0,4530
42916,281.22,0.0,0.0,1,4,0,481
7638,296.05,0.0,0.0,1,21,0,2269
12798,300.08,0.0,0.0,1,17,0,5223
3276,298.01,0.0,0.0,40,13,0,4807
3994,295.32,0.0,0.0,92,12,0,5780
32607,289.36,0.0,0.0,75,6,0,966
22082,271.58,0.0,0.0,75,11,0,4537
8780,290.75,0.0,0.0,90,4,0,861
34779,272.71,0.0,0.0,90,15,0,3762
3449,273.08,0.0,0.0,90,18,0,4724
13891,289.68,0.0,0.0,75,18,0,5492
1801,284.6,0.0,0.0,40,22,0,1798
39468,270.0,0.0,0.0,90,22,0,2554
17920,288.27,0.0,0.0,99,12,0,5147
35141,293.72,0.0,0.0,90,2,0,286
21483,284.4,0.0,0.0,76,3,0,345
42506,302.16,0.0,0.0,8,19,0,3505
42435,284.22,0.0,0.0,40,10,0,4647
2925,280.37,0.0,0.0,90,9,0,3356
28196,295.88,1.02,0.0,40,19,0,3612
482,271.08,0.0,0.0,90,5,0,2746
40720,292.86,0.0,0.0,1,13,0,5224
24622,296.49,0.0,0.0,0,18,0,4851
23096,290.7,0.0,0.0,0,11,0,3882
5577,283.01,0.0,0.0,90,21,0,3120
34442,274.72,0.0,0.0,90,15,0,5675
39259,279.87,0.0,0.0,1,21,0,2424
19871,291.95,0.0,0.0,1,23,0,1224
25845,277.02,0.0,0.0,1,5,0,2622
42356,295.25,0.0,0.0,68,21,0,3263
9336,293.06,0.0,0.0,80,22,0,1814
8874,286.42,0.0,0.0,40,1,0,324
14589,278.27,0.0,0.0,75,17,0,4280
16112,294.8,0.0,0.0,90,23,0,1001
29491,286.78,0.0,0.0,90,6,0,815
25920,302.94,0.0,0.0,1,17,0,6024
37801,302.45,0.0,0.0,75,20,0,2506
25433,298.28,0.0,0.0,1,12,0,4842
9218,293.17,0.0,0.0,0,6,0,5423
12619,296.51,0.0,0.0,90,1,0,380
21423,293.28,0.0,0.0,1,8,0,1819
21459,290.57,0.0,0.0,0,5,0,553
14549,286.78,0.0,0.0,1,3,0,357
33268,294.73,0.0,0.0,20,3,0,478
18946,287.15,0.0,0.0,90,22,0,2506
23704,271.61,0.0,0.0,90,0,0,552
18689,290.08,0.0,0.0,90,3,0,341
16702,293.43,0.0,0.0,75,18,0,4617
31900,291.37,0.0,0.0,75,7,0,5436
15788,286.45,0.0,0.0,1,22,0,1879
14629,289.14,0.0,0.0,1,0,0,1517
33764,278.26,0.0,0.0,1,3,0,360
37170,265.68,0.0,0.0,5,7,0,5826
41730,276.84,0.0,0.0,90,2,0,227
26977,272.72,0.0,0.0,20,23,0,1175
32406,296.21,0.0,0.0,1,23,0,1254
37881,301.43,0.0,0.0,40,17,0,3410
42932,268.62,0.0,0.0,1,7,0,6208
3046,288.61,0.0,0.0,90,7,0,1309
21352,284.64,0.0,0.0,40,18,0,4239
34604,300.1,0.0,0.0,1,17,0,5537
18668,294.44,0.0,0.0,64,6,0,1520
39843,286.35,0.0,0.0,1,22,0,2355
11811,259.07,0.0,0.0,90,13,0,4532
39784,271.42,0.0,0.0,90,22,0,1786
23410,261.49,0.0,0.0,90,23,0,2935
37938,286.77,0.0,0.0,0,10,0,4448
27739,277.58,0.0,0.0,75,8,0,5723
31086,266.7,0.0,0.0,64,2,0,208
38929,289.47,0.0,0.0,1,0,0,1373
32330,285.62,0.0,0.0,36,5,0,694
884,250.88,0.0,0.0,90,9,0,3648
23264,298.15,0.0,0.0,1,12,0,4016
22323,274.94,0.0,0.0,90,7,0,1150
17495,275.22,0.0,0.0,1,4,0,376
24910,295.89,0.0,0.0,12,8,0,5678
29309,294.41,0.0,0.0,1,1,0,370
11009,271.15,0.0,0.0,5,12,0,3731
36731,271.02,0.0,0.0,90,19,0,2338
26133,294.88,0.0,0.0,40,11,0,3566
25009,293.55,0.0,0.0,1,1,0,777
23700,254.15,0.0,0.0,75,13,0,2983
41528,304.28,0.0,0.0,40,13,0,4848
23837,277.95,0.0,0.0,75,10,0,4532
2355,276.7,0.0,0.0,90,4,0,732
14724,297.77,0.0,0.0,1,19,0,3532
43227,274.89,0.0,0.0,90,7,0,964
38654,271.15,0.0,0.0,20,8,0,5736
15139,292.51,0.0,0.0,1,2,0,306
17467,271.8,0.0,0.0,64,4,0,814
4863,263.42,0.0,0.0,1,6,0,1316
11271,286.43,0.0,0.0,90,14,0,5447
16665,257.35,0.25,0.0,90,9,0,2087
28941,285.5,0.0,0.0,90,7,0,5722
20113,294.15,0.0,0.0,1,16,0,3697
40867,268.96,0.0,0.0,90,5,0,2494
14757,268.73,0.0,0.0,90,5,0,2391
31964,273.56,0.0,0.0,90,16,0,5086
28811,288.3,0.0,0.0,68,2,0,284
29370,289.03,0.0,0.0,1,7,0,2048
14577,263.39,0.0,0.0,64,0,0,584
35325,274.69,0.0,0.0,1,12,0,4590
42087,283.94,0.0,0.0,90,20,0,3108
42787,298.35,0.0,0.0,5,16,0,4879
6736,251.75,0.0,0.0,1,22,0,1397
30239,289.79,0.0,0.0,75,19,0,3634
10980,292.62,5.62,0.0,90,17,0,5750
19813,296.59,0.0,0.0,75,13,0,4309
5304,275.68,0.0,0.0,75,22,0,2630
33138,281.55,0.0,0.0,1,20,0,3496
38772,261.48,0.0,0.0,1,1,0,418
21578,287.9,0.0,0.0,5,11,0,4507
24927,288.46,0.0,0.0,40,7,0,6201
21281,294.79,0.0,0.0,40,18,0,3885
40116,284.39,0.0,0.0,1,0,0,656
16321,292.67,0.0,0.0,75,12,0,4763
42114,285.84,0.0,0.0,1,5,0,3068
43325,298.23,0.0,0.0,40,14,0,4175
14878,272.34,0.0,0.0,1,20,0,2754
39232,297.33,0.0,0.0,1,16,0,6689
36179,272.79,0.0,0.0,20,8,0,5751
41024,272.79,0.0,0.0,75,9,0,5018
1539,280.73,0.0,0.0,90,13,0,5226
17954,266.39,0.0,0.0,1,3,0,389
20303,291.21,0.0,0.0,90,8,0,6327
11511,298.48,0.0,0.0,1,19,0,3620
30708,299.04,0.0,0.0,32,17,0,6400
9525,280.31,0.0,0.0,1,6,0,1510
38914,286.52,0.0,0.0,90,0,0,658
11956,253.39,0.0,0.0,5,19,0,3178
41409,279.74,0.0,0.0,90,12,0,5454
18226,290.84,0.0,0.0,1,4,0,517
31242,271.57,0.0,0.0,90,10,0,3866
25700,271.55,0.0,0.0,90,13,0,4166
37560,271.8,0.0,0.0,40,11,0,3793
27867,271.36,0.0,0.0,64,7,0,6789
26798,259.16,0.0,0.0,1,5,0,449
27913,263.07,0.0,0.0,90,3,0,344
14847,270.16,0.0,0.0,1,7,0,6744
1148,302.53,0.0,0.0,40,19,0,3166
31973,291.89,2.54,0.0,76,5,0,635
9350,266.15,0.0,0.0,1,13,0,5298
14607,290.16,0.0,0.0,92,22,0,1818
34950,256.79,0.0,0.0,5,10,0,4513
1218,256.9,0.0,0.0,90,12,0,4437
1003,302.93,0.0,0.0,0,18,0,4897
35768,280.15,0.0,0.0,1,8,0,5836
31052,291.01,0.76,0.0,90,5,0,875
42560,284.15,0.0,0.0,40,3,0,345
8126,290.62,0.0,0.0,100,1,0,772
214,285.16,0.0,0.0,40,1,0,425
13115,275.93,0.0,0.0,1,11,0,4569
41857,262.42,0.0,0.0,90,21,0,2494
11008,292.27,0.0,0.0,75,11,0,4184
38984,276.75,0.0,0.0,40,19,0,4067
39471,275.93,0.0,0.0,75,7,0,1198
27336,294.79,0.0,0.0,90,9,0,4016
30611,291.35,0.0,0.0,75,23,0,2810
12649,287.34,0.0,0.0,75,7,0,1679
8217,297.44,0.25,0.0,75,21,0,2910
24438,290.01,2.29,0.0,90,22,0,1392
38742,306.33,0.0,0.0,0,16,0,6327
39403,271.09,0.0,0.0,90,9,0,1755
13496,279.41,0.25,0.0,40,1,0,344
29256,293.05,0.0,0.0,40,22,0,1801
42970,277.3,0.0,0.0,1,4,0,825
14476,300.25,0.0,0.0,12,14,0,5416
20296,294.28,0.0,0.0,1,9,0,4984
9122,274.33,0.0,0.0,75,15,0,5945
29542,287.64,0.0,0.0,1,9,0,5147
14699,291.85,0.0,0.0,1,7,0,1658
27229,292.22,0.0,0.0,1,7,0,1091
19603,288.9,0.0,0.0,1,10,0,3705
18280,278.01,0.0,0.0,1,8,0,5181
19041,276.72,0.0,0.0,1,0,0,1151
31354,262.55,0.0,0.0,1,8,0,5947
12444,291.52,0.0,0.0,90,10,0,4368
43051,270.21,0.0,0.0,64,1,0,334
39097,296.76,0.25,0.0,90,13,0,4110
12608,255.38,0.0,0.0,64,11,0,4792
38296,266.23,0.0,0.0,90,6,0,687
29574,278.03,0.0,0.0,90,17,0,6252
35613,294.12,0.0,0.0,20,13,0,5073
42788,290.22,0.0,0.0,1,20,0,3260
29947,294.478,0.0,0.0,0,9,0,3436
12505,282.15,0.0,0.0,1,5,0,469
2344,286.65,0.25,0.0,90,2,0,234
21477,253.46,0.0,0.0,1,22,0,1887
10509,295.32,0.0,0.0,5,22,0,1813
26530,275.5,0.0,0.0,1,11,0,4862
16810,270.01,0.0,0.0,90,3,0,353
17884,280.35,0.0,0.0,90,16,0,4413
30080,285.82,0.0,0.0,48,11,0,4584
34234,275.26,0.0,0.0,64,1,0,375
14150,301.21,0.0,0.0,1,15,0,5420
27493,293.332,0.0,0.0,32,20,0,3339
13915,287.95,0.0,0.0,75,20,0,3063
15437,259.46,0.0,0.0,90,5,0,2449
17734,267.04,0.0,0.0,40,23,0,1056
25727,263.92,0.0,0.0,1,7,0,2542
12130,272.21,0.0,0.0,90,9,0,2318
34044,265.42,0.0,0.0,75,17,0,6038
27160,292.32,2.1,0.0,90,5,0,709
30869,275.15,0.0,0.0,90,16,0,4242
1122,275.24,0.0,0.0,1,1,0,867
18003,293.13,0.0,0.0,1,21,0,2503
29766,278.658,0.0,0.0,0,8,0,5307
41014,304.44,0.0,0.0,20,14,0,5510
15989,305.87,0.0,0.0,0,18,0,4937
20382,253.0,0.0,0.0,5,10,0,4290
13096,277.93,0.0,0.0,5,20,0,2653
37017,294.55,0.0,0.0,75,15,0,5606
34508,284.77,0.0,0.0,20,9,0,5260
